User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
30121,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
50414,M,48,M,Regular,Yes,No,Yes,No,'Credit Card'
10246,F,19,S,Seldom,Yes,No,Yes,Yes,'Website Account'
27978,F,38,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
50272,M,37,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
84566,M,55,M,Seldom,Yes,No,Yes,Yes,'Website Account'
21099,M,57,S,Regular,Yes,Yes,Yes,No,'Credit Card'
54303,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
52881,F,53,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
66884,M,67,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
90254,F,29,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
58325,M,36,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
12532,F,48,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
93580,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
94008,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
88598,M,40,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
92866,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
43219,F,46,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
61887,M,35,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
67467,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
91208,M,32,S,Seldom,Yes,No,Yes,No,'Website Account'
93483,M,48,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
77028,F,43,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
16840,M,27,M,Regular,Yes,No,Yes,No,'Bank Transfer'
80705,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
46081,M,28,M,Regular,Yes,Yes,Yes,No,'Website Account'
55848,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
89985,F,51,M,Regular,No,Yes,Yes,No,'Credit Card'
59160,M,58,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
68250,M,59,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
28382,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
94008,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
13957,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
90322,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
57202,F,53,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
85874,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
22299,M,58,S,Regular,Yes,Yes,Yes,No,'Credit Card'
51964,M,61,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
13308,F,54,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
68265,M,57,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
59348,F,37,S,Regular,Yes,Yes,No,No,'Website Account'
82405,M,30,M,Regular,Yes,Yes,Yes,No,'Website Account'
75222,M,36,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
84631,F,58,S,Regular,Yes,No,No,Yes,'Website Account'
16788,M,38,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
67767,M,52,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
26464,F,46,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
70962,F,35,S,Regular,Yes,Yes,No,No,'Website Account'
50209,F,44,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
20313,M,52,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
75722,M,47,S,Seldom,Yes,No,Yes,Yes,'Website Account'
25250,M,59,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
25250,M,59,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
34642,F,42,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
31365,F,36,S,Regular,Yes,Yes,Yes,No,'Website Account'
58527,M,70,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
44042,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
44531,M,52,S,Regular,Yes,No,Yes,Yes,'Website Account'
58704,M,43,M,Frequent,Yes,Yes,No,Yes,'Website Account'
54445,F,33,M,Regular,Yes,No,Yes,No,'Website Account'
64950,M,39,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
79042,F,52,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
44173,M,47,S,Seldom,Yes,No,Yes,No,'Credit Card'
55075,F,45,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
52205,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
64692,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
97263,M,29,M,Regular,Yes,No,Yes,No,'Bank Transfer'
91499,M,47,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
54936,M,46,S,Regular,Yes,Yes,Yes,No,'Website Account'
45265,M,25,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
55781,M,58,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
47884,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
13107,M,58,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
