User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
73642,F,50,M,Regular,Yes,Yes,No,No,'Bank Transfer'
25156,F,47,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
61668,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
36740,M,65,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
78179,F,54,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
40666,M,22,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
87205,M,53,S,Seldom,Yes,No,Yes,No,'Website Account'
81704,M,19,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
87211,F,65,S,Seldom,Yes,No,Yes,Yes,'Website Account'
79934,M,69,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
34642,F,42,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
89520,M,50,S,Frequent,Yes,No,No,No,'Website Account'
38013,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
54445,F,33,M,Regular,Yes,No,Yes,No,'Website Account'
96545,F,61,S,Regular,Yes,Yes,Yes,No,'Website Account'
75722,M,47,S,Seldom,Yes,No,Yes,Yes,'Website Account'
88479,M,34,M,Seldom,Yes,No,Yes,Yes,'Website Account'
30377,M,43,M,Seldom,Yes,Yes,Yes,No,'Website Account'
19015,M,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
19854,F,62,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
41234,F,56,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
25593,F,68,M,Regular,Yes,No,No,No,'Website Account'
40666,M,22,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
79836,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
81277,F,36,S,Regular,Yes,Yes,No,No,'Website Account'
82587,M,55,M,Seldom,Yes,Yes,Yes,No,'Website Account'
52869,M,62,S,Seldom,Yes,No,Yes,No,'Website Account'
70473,M,50,S,Frequent,Yes,No,No,No,'Website Account'
15065,M,48,S,Regular,Yes,No,No,Yes,'Credit Card'
34616,M,23,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
60321,F,48,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
75104,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
51218,F,31,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
46740,M,58,S,Seldom,Yes,No,Yes,No,'Website Account'
12524,F,27,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
46208,M,69,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
67818,M,47,M,Regular,Yes,No,No,No,'Credit Card'
25205,M,68,M,Seldom,Yes,No,Yes,No,'Credit Card'
54261,F,63,M,Frequent,Yes,No,No,No,'Monthly Billing'
85097,M,49,S,Regular,Yes,No,No,Yes,'Credit Card'
77555,M,68,S,Regular,Yes,No,No,Yes,'Credit Card'
99694,F,46,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
95027,F,36,S,Seldom,Yes,Yes,Yes,No,'Website Account'
56204,F,25,S,Seldom,Yes,No,No,No,'Credit Card'
78234,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
56380,M,43,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
71801,F,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
70731,F,51,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
22138,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
67645,M,61,S,Seldom,Yes,No,Yes,No,'Website Account'
67586,M,51,M,Seldom,Yes,No,No,Yes,'Credit Card'
49019,M,48,S,Seldom,Yes,No,Yes,No,'Credit Card'
18836,F,51,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
38140,F,50,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
66185,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
49903,F,42,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
96893,F,28,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
69601,F,62,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
82587,M,55,M,Seldom,Yes,Yes,Yes,No,'Website Account'
66185,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
79934,M,69,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
13957,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
33261,M,18,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
51348,M,31,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
23009,M,34,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
49470,M,58,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
52083,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
45400,F,40,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
35993,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
12784,F,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
50777,F,34,S,Regular,Yes,Yes,Yes,No,'Website Account'
32561,M,65,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
25355,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
41667,F,49,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
93666,M,66,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
12532,F,48,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
78179,F,54,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
20677,F,46,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
10591,F,24,M,Regular,Yes,Yes,Yes,No,'Credit Card'
37805,F,56,S,Seldom,Yes,No,Yes,No,'Website Account'
37085,M,26,M,Regular,Yes,No,Yes,No,'Bank Transfer'
13308,F,54,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
46836,F,56,S,Seldom,Yes,No,Yes,No,'Website Account'
65685,M,32,M,Regular,Yes,No,Yes,No,'Bank Transfer'
