User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
49866,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
81945,F,32,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
89831,F,58,S,Seldom,Yes,No,Yes,No,'Website Account'
75104,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
22477,M,65,M,Seldom,Yes,No,Yes,No,'Website Account'
54220,F,53,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
62523,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
99190,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
27852,M,37,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
35169,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
85097,M,49,S,Regular,Yes,No,No,Yes,'Credit Card'
36067,M,64,M,Seldom,Yes,No,Yes,No,'Website Account'
35993,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
92374,F,68,M,Regular,Yes,No,No,No,'Website Account'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
31365,F,36,S,Regular,Yes,Yes,Yes,No,'Website Account'
16908,F,52,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
63405,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
25404,F,62,M,Frequent,Yes,No,No,No,'Monthly Billing'
28029,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
82338,M,42,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
69935,M,28,M,Regular,Yes,No,Yes,No,'Bank Transfer'
86962,F,26,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
21099,M,57,S,Regular,Yes,Yes,Yes,No,'Credit Card'
63476,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
52421,F,37,S,Seldom,Yes,Yes,Yes,No,'Website Account'
62033,M,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
14202,F,51,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
52881,F,53,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
90469,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
62080,F,54,M,Seldom,Yes,No,Yes,Yes,'Website Account'
69814,F,65,M,Seldom,Yes,Yes,Yes,No,'Website Account'
16908,F,52,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
85198,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
69814,F,65,M,Seldom,Yes,Yes,Yes,No,'Website Account'
25980,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
45460,F,52,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
28382,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
22402,M,23,M,Regular,Yes,No,Yes,No,'Website Account'
55610,F,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
30952,M,42,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
76591,M,61,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
96545,F,61,S,Regular,Yes,Yes,Yes,No,'Website Account'
10153,M,46,M,Frequent,Yes,Yes,No,Yes,'Website Account'
56031,M,57,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
84132,F,22,M,Regular,Yes,Yes,Yes,No,'Credit Card'
96112,M,58,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
19429,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
29644,M,47,S,Frequent,Yes,No,No,No,'Website Account'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
85005,M,54,S,Regular,Yes,Yes,Yes,No,'Credit Card'
28029,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
70962,F,35,S,Regular,Yes,Yes,No,No,'Website Account'
35783,M,58,S,Seldom,Yes,No,Yes,No,'Website Account'
63570,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
80485,F,67,M,Regular,Yes,No,No,No,'Website Account'
25593,F,68,M,Regular,Yes,No,No,No,'Website Account'
46304,M,33,S,Seldom,Yes,No,Yes,No,'Website Account'
50272,M,37,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
26109,M,46,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
22477,M,65,M,Seldom,Yes,No,Yes,No,'Website Account'
83814,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
51964,M,61,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
30121,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
87341,F,57,S,Regular,Yes,No,No,Yes,'Website Account'
79906,M,44,M,Seldom,Yes,Yes,Yes,No,'Website Account'
91208,M,32,S,Seldom,Yes,No,Yes,No,'Website Account'
42885,M,22,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
27193,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
88666,F,26,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
92903,F,37,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
43668,F,41,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
99190,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
63476,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
44360,F,54,M,Regular,Yes,Yes,No,No,'Bank Transfer'
85874,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
25755,F,67,S,Seldom,Yes,No,Yes,Yes,'Website Account'
22561,F,45,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
97899,F,50,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
18228,F,52,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
85343,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
35993,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
20677,F,46,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
75104,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
76970,M,47,S,Seldom,Yes,No,Yes,No,'Credit Card'
23135,M,31,M,Regular,Yes,No,Yes,No,'Bank Transfer'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
62131,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
42885,M,22,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
18023,F,49,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
59361,M,65,M,Seldom,Yes,No,No,No,'Bank Transfer'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
32227,F,63,M,Regular,No,Yes,Yes,No,'Bank Transfer'
52945,M,42,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
58527,M,70,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
25980,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
91499,M,47,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
48018,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
42167,F,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
30952,M,42,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
38914,M,48,M,Regular,Yes,No,No,No,'Credit Card'
89831,F,58,S,Seldom,Yes,No,Yes,No,'Website Account'
90036,F,52,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
83814,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
49866,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
