User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
20313,M,52,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
64950,M,39,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
57202,F,53,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
62131,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
70473,M,50,S,Frequent,Yes,No,No,No,'Website Account'
80485,F,67,M,Regular,Yes,No,No,No,'Website Account'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
89513,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
50462,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
78096,F,25,M,Regular,Yes,Yes,Yes,No,'Credit Card'
33261,M,18,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
64466,M,68,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
54261,F,63,M,Frequent,Yes,No,No,No,'Monthly Billing'
47884,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
76172,F,47,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
52083,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
21099,M,57,S,Regular,Yes,Yes,Yes,No,'Credit Card'
25980,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
80502,F,37,S,Frequent,Yes,No,Yes,No,'Website Account'
67767,M,52,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
57474,F,26,M,Seldom,Yes,No,Yes,Yes,'Website Account'
55075,F,45,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
79836,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
36662,F,33,S,Seldom,Yes,No,Yes,No,'Website Account'
36662,F,33,S,Seldom,Yes,No,Yes,No,'Website Account'
11319,M,32,S,Seldom,Yes,No,Yes,No,'Website Account'
35350,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
78179,F,54,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
63799,M,44,S,Regular,Yes,No,Yes,No,'Website Account'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
76172,F,47,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
15286,F,52,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
89520,M,50,S,Frequent,Yes,No,No,No,'Website Account'
24084,M,49,S,Seldom,Yes,No,Yes,No,'Credit Card'
64466,M,68,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
19854,F,62,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
93666,M,66,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
25205,M,68,M,Seldom,Yes,No,Yes,No,'Credit Card'
36704,F,55,S,Regular,Yes,Yes,No,No,'Bank Transfer'
53506,M,37,M,Seldom,Yes,No,Yes,Yes,'Website Account'
29168,F,53,S,Seldom,Yes,No,No,No,'Website Account'
72889,M,63,M,Seldom,Yes,No,Yes,No,'Website Account'
46503,M,41,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
72270,M,17,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
88795,M,52,M,Seldom,Yes,No,No,Yes,'Credit Card'
62523,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
26109,M,46,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
15614,F,51,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
75778,M,66,M,Seldom,Yes,No,Yes,No,'Credit Card'
95316,F,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
13408,M,68,M,Seldom,Yes,No,No,No,'Bank Transfer'
20176,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
52881,F,53,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
82405,M,30,M,Regular,Yes,Yes,Yes,No,'Website Account'
13443,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
49408,M,34,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
62492,M,43,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
49019,M,48,S,Seldom,Yes,No,Yes,No,'Credit Card'
59361,M,65,M,Seldom,Yes,No,No,No,'Bank Transfer'
61887,M,35,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
70317,F,54,S,Regular,Yes,Yes,No,No,'Bank Transfer'
45265,M,25,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
67467,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
25205,M,68,M,Seldom,Yes,No,Yes,No,'Credit Card'
81919,F,38,S,Regular,Yes,Yes,Yes,No,'Website Account'
83814,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
13957,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
82405,M,30,M,Regular,Yes,Yes,Yes,No,'Website Account'
50209,F,44,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
86915,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
94865,M,50,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
81945,F,32,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
64692,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
18272,F,29,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
45265,M,25,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
19854,F,62,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
93483,M,48,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
13443,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
14980,F,59,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
72889,M,63,M,Seldom,Yes,No,Yes,No,'Website Account'
90036,F,52,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
61803,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
17451,M,41,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
56031,M,57,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
76881,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
50272,M,37,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
50551,M,64,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
74414,M,64,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
46503,M,41,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
92866,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
27878,M,66,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
13107,M,58,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
99190,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
37110,F,59,S,Regular,Yes,Yes,Yes,No,'Website Account'
44901,M,55,M,Seldom,Yes,No,Yes,Yes,'Website Account'
55848,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
23009,M,34,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
36277,F,18,S,Seldom,Yes,No,Yes,Yes,'Website Account'
88598,M,40,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
98200,F,32,M,Regular,Yes,No,Yes,No,'Website Account'
58818,M,24,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
84250,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
57412,M,59,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
26584,F,34,M,Regular,Yes,No,Yes,No,'Website Account'
43219,F,46,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
50777,F,34,S,Regular,Yes,Yes,Yes,No,'Website Account'
72889,M,63,M,Seldom,Yes,No,Yes,No,'Website Account'
34616,M,23,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
92336,F,34,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
31131,F,30,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
83754,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
26056,M,45,S,Seldom,Yes,Yes,Yes,No,'Website Account'
46208,M,69,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
24468,F,50,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
10153,M,46,M,Frequent,Yes,Yes,No,Yes,'Website Account'
26623,F,44,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
50414,M,48,M,Regular,Yes,No,Yes,No,'Credit Card'
91499,M,47,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
38914,M,48,M,Regular,Yes,No,No,No,'Credit Card'
67067,M,33,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
38763,M,33,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
61668,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
13443,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
62087,F,50,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
29389,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
36740,M,65,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
88479,M,34,M,Seldom,Yes,No,Yes,Yes,'Website Account'
22923,F,50,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
41234,F,56,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
99694,F,46,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
