User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
65242,M,45,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
19016,M,33,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
35993,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
54261,F,63,M,Frequent,Yes,No,No,No,'Monthly Billing'
53642,M,67,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
45400,F,40,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
22171,F,34,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
22171,F,34,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
56204,F,25,S,Seldom,Yes,No,No,No,'Credit Card'
80117,F,46,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
51348,M,31,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
54303,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
46304,M,33,S,Seldom,Yes,No,Yes,No,'Website Account'
96893,F,28,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
11925,F,35,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
81945,F,32,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
29936,M,39,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
51247,M,35,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
88666,F,26,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
57914,F,52,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
86962,F,26,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
23677,F,62,M,Frequent,Yes,No,No,No,'Monthly Billing'
53876,F,65,M,Frequent,Yes,No,No,No,'Monthly Billing'
13443,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
79896,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
62033,M,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
89831,F,58,S,Seldom,Yes,No,Yes,No,'Website Account'
38881,F,35,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
36662,F,33,S,Seldom,Yes,No,Yes,No,'Website Account'
15614,F,51,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
97981,M,42,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
53876,F,65,M,Frequent,Yes,No,No,No,'Monthly Billing'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
26109,M,46,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
48465,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
11319,M,32,S,Seldom,Yes,No,Yes,No,'Website Account'
62258,M,64,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
46740,M,58,S,Seldom,Yes,No,Yes,No,'Website Account'
35993,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
62717,M,45,M,Frequent,Yes,Yes,No,Yes,'Website Account'
59361,M,65,M,Seldom,Yes,No,No,No,'Bank Transfer'
63959,M,44,M,Regular,Yes,No,No,No,'Credit Card'
76655,F,51,S,Seldom,Yes,No,No,No,'Website Account'
