User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
69715,F,50,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
65355,F,21,S,Seldom,Yes,No,Yes,Yes,'Website Account'
26056,M,45,S,Seldom,Yes,Yes,Yes,No,'Website Account'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
92068,M,55,S,Seldom,Yes,No,Yes,No,'Website Account'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
12539,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
43243,F,37,S,Regular,Yes,Yes,Yes,No,'Website Account'
85084,M,50,M,Seldom,Yes,No,No,Yes,'Credit Card'
42424,F,57,S,Regular,Yes,No,No,Yes,'Website Account'
67586,M,51,M,Seldom,Yes,No,No,Yes,'Credit Card'
67767,M,52,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
40897,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
57474,F,26,M,Seldom,Yes,No,Yes,Yes,'Website Account'
77370,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
67067,M,33,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
54936,M,46,S,Regular,Yes,Yes,Yes,No,'Website Account'
92483,F,53,M,Regular,No,Yes,Yes,No,'Credit Card'
30952,M,42,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
31265,M,22,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
13880,M,48,S,Seldom,Yes,No,Yes,Yes,'Website Account'
77950,F,30,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
97899,F,50,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
15810,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
78255,M,62,M,Seldom,Yes,No,Yes,No,'Website Account'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
27193,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
29995,M,67,S,Regular,Yes,No,No,Yes,'Credit Card'
33371,M,49,S,Regular,Yes,Yes,Yes,No,'Website Account'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
54239,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
76655,F,51,S,Seldom,Yes,No,No,No,'Website Account'
48465,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
43730,M,34,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
57412,M,59,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
61803,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
44901,M,55,M,Seldom,Yes,No,Yes,Yes,'Website Account'
18836,F,51,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
83754,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
36067,M,64,M,Seldom,Yes,No,Yes,No,'Website Account'
69601,F,62,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
66037,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
62258,M,64,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
14730,M,52,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
22923,F,50,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
93347,F,21,S,Seldom,Yes,No,No,No,'Credit Card'
46304,M,33,S,Seldom,Yes,No,Yes,No,'Website Account'
65685,M,32,M,Regular,Yes,No,Yes,No,'Bank Transfer'
52421,F,37,S,Seldom,Yes,Yes,Yes,No,'Website Account'
45400,F,40,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
