User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
93347,F,21,S,Seldom,Yes,No,No,No,'Credit Card'
78795,F,57,S,Seldom,Yes,No,Yes,No,'Website Account'
27878,M,66,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
38914,M,48,M,Regular,Yes,No,No,No,'Credit Card'
92296,M,51,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
45776,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
93846,M,45,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
95027,F,36,S,Seldom,Yes,Yes,Yes,No,'Website Account'
95027,F,36,S,Seldom,Yes,Yes,Yes,No,'Website Account'
45785,M,49,M,Regular,Yes,No,Yes,No,'Credit Card'
84850,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
75778,M,66,M,Seldom,Yes,No,Yes,No,'Credit Card'
63427,F,51,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
85005,M,54,S,Regular,Yes,Yes,Yes,No,'Credit Card'
75222,M,36,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
93347,F,21,S,Seldom,Yes,No,No,No,'Credit Card'
44360,F,54,M,Regular,Yes,Yes,No,No,'Bank Transfer'
76558,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
79906,M,44,M,Seldom,Yes,Yes,Yes,No,'Website Account'
25755,F,67,S,Seldom,Yes,No,Yes,Yes,'Website Account'
35169,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
85343,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
52292,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
57937,M,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
29995,M,67,S,Regular,Yes,No,No,Yes,'Credit Card'
17451,M,41,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
50209,F,44,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
17451,M,41,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
83754,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
82587,M,55,M,Seldom,Yes,Yes,Yes,No,'Website Account'
44901,M,55,M,Seldom,Yes,No,Yes,Yes,'Website Account'
63799,M,44,S,Regular,Yes,No,Yes,No,'Website Account'
50462,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
26499,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
76591,M,61,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
34616,M,23,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
15065,M,48,S,Regular,Yes,No,No,Yes,'Credit Card'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
78234,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
79105,F,28,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
59361,M,65,M,Seldom,Yes,No,No,No,'Bank Transfer'
52869,M,62,S,Seldom,Yes,No,Yes,No,'Website Account'
15706,F,53,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
71801,F,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
65788,M,31,S,Seldom,Yes,No,Yes,No,'Website Account'
76558,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
70355,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
73642,F,50,M,Regular,Yes,Yes,No,No,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
29168,F,53,S,Seldom,Yes,No,No,No,'Website Account'
72889,M,63,M,Seldom,Yes,No,Yes,No,'Website Account'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
79042,F,52,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
26499,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
65693,M,46,S,Frequent,Yes,No,No,No,'Website Account'
65788,M,31,S,Seldom,Yes,No,Yes,No,'Website Account'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
62087,F,50,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
14799,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
15999,F,61,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
82082,F,27,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
82587,M,55,M,Seldom,Yes,Yes,Yes,No,'Website Account'
13443,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
46208,M,69,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
93580,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
54303,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
28983,F,64,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
67645,M,61,S,Seldom,Yes,No,Yes,No,'Website Account'
35863,M,17,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
80705,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
55781,M,58,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
38881,F,35,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
84631,F,58,S,Regular,Yes,No,No,Yes,'Website Account'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
63427,F,51,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
65685,M,32,M,Regular,Yes,No,Yes,No,'Bank Transfer'
85198,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
30952,M,42,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
92866,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
22144,F,32,S,Seldom,Yes,No,Yes,No,'Website Account'
52292,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
92866,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
20677,F,46,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
52083,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
78234,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
63427,F,51,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
80705,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
44534,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
24084,M,49,S,Seldom,Yes,No,Yes,No,'Credit Card'
57412,M,59,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
88778,F,63,M,Seldom,Yes,Yes,Yes,No,'Website Account'
12784,F,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
75183,F,60,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
57937,M,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
37652,M,69,S,Regular,Yes,No,No,Yes,'Credit Card'
53876,F,65,M,Frequent,Yes,No,No,No,'Monthly Billing'
56204,F,25,S,Seldom,Yes,No,No,No,'Credit Card'
90469,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
84631,F,58,S,Regular,Yes,No,No,Yes,'Website Account'
10153,M,46,M,Frequent,Yes,Yes,No,Yes,'Website Account'
87211,F,65,S,Seldom,Yes,No,Yes,Yes,'Website Account'
96893,F,28,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
70317,F,54,S,Regular,Yes,Yes,No,No,'Bank Transfer'
33192,F,64,M,Frequent,No,Yes,No,Yes,'Website Account'
93846,M,45,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
67645,M,61,S,Seldom,Yes,No,Yes,No,'Website Account'
37805,F,56,S,Seldom,Yes,No,Yes,No,'Website Account'
31265,M,22,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
72282,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
56031,M,57,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
25755,F,67,S,Seldom,Yes,No,Yes,Yes,'Website Account'
58325,M,36,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
10246,F,19,S,Seldom,Yes,No,Yes,Yes,'Website Account'
22561,F,45,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
81747,M,26,M,Seldom,Yes,No,No,No,'Monthly Billing'
25205,M,68,M,Seldom,Yes,No,Yes,No,'Credit Card'
86453,F,62,M,Regular,No,Yes,Yes,No,'Bank Transfer'
43668,F,41,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
20313,M,52,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
15999,F,61,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
14109,F,65,M,Frequent,No,Yes,No,Yes,'Website Account'
19015,M,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
27878,M,66,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
40666,M,22,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
80117,F,46,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
48662,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
22561,F,45,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
93846,M,45,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
83754,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
21099,M,57,S,Regular,Yes,Yes,Yes,No,'Credit Card'
78795,F,57,S,Seldom,Yes,No,Yes,No,'Website Account'
29995,M,67,S,Regular,Yes,No,No,Yes,'Credit Card'
45265,M,25,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
70962,F,35,S,Regular,Yes,Yes,No,No,'Website Account'
77373,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
43668,F,41,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
88464,M,46,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
12784,F,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
78795,F,57,S,Seldom,Yes,No,Yes,No,'Website Account'
62523,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
47884,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
93435,M,44,M,Frequent,Yes,Yes,No,Yes,'Website Account'
12539,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
75706,F,31,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
90254,F,29,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
22479,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
38140,F,50,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
53642,M,67,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
73118,F,57,S,Seldom,Yes,No,Yes,No,'Website Account'
63405,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
79050,M,66,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
88795,M,52,M,Seldom,Yes,No,No,Yes,'Credit Card'
83754,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
69809,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
81776,M,64,M,Seldom,Yes,No,No,No,'Bank Transfer'
63669,F,49,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
43668,F,41,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
62492,M,43,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
90036,F,52,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
23677,F,62,M,Frequent,Yes,No,No,No,'Monthly Billing'
84631,F,58,S,Regular,Yes,No,No,Yes,'Website Account'
49617,F,63,M,Seldom,Yes,No,Yes,No,'Website Account'
80485,F,67,M,Regular,Yes,No,No,No,'Website Account'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
22402,M,23,M,Regular,Yes,No,Yes,No,'Website Account'
58704,M,43,M,Frequent,Yes,Yes,No,Yes,'Website Account'
48018,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
38914,M,48,M,Regular,Yes,No,No,No,'Credit Card'
76655,F,51,S,Seldom,Yes,No,No,No,'Website Account'
32561,M,65,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
38013,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
93666,M,66,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
63570,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
41667,F,49,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
90469,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
43219,F,46,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
50777,F,34,S,Regular,Yes,Yes,Yes,No,'Website Account'
16788,M,38,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
19303,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
52945,M,42,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
81919,F,38,S,Regular,Yes,Yes,Yes,No,'Website Account'
87341,F,57,S,Regular,Yes,No,No,Yes,'Website Account'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
99190,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
